date,payment_method,amount,transaction_count,company,dayofweek,month,year,is_weekend
2024-01-02,CASH,115.75,20,cpl,1,1,2024,0
2024-01-02,SUMUP,973.2,120,cpl,1,1,2024,0
2024-01-03,CASH,131.8,20,cpl,2,1,2024,0
2024-01-03,SUMUP,1167.33,148,cpl,2,1,2024,0
2024-01-04,CASH,236.67,40,cpl,3,1,2024,0
2024-01-04,SUMUP,1239.3799999999999,145,cpl,3,1,2024,0
2024-01-04,VOUCHER,6.4,1,cpl,3,1,2024,0
2024-01-05,CASH,223.66,33,cpl,4,1,2024,0
2024-01-05,SUMUP,1591.76,178,cpl,4,1,2024,0
2024-01-06,CASH,273.96,37,cpl,5,1,2024,1
2024-01-06,SUMUP,1996.67,218,cpl,5,1,2024,1
2024-01-06,VOUCHER,6.45,1,cpl,5,1,2024,1
2024-01-07,CASH,110.44,14,cpl,6,1,2024,1
2024-01-07,SUMUP,1351.24,143,cpl,6,1,2024,1
2024-01-08,CASH,258.4,37,cpl,0,1,2024,0
2024-01-08,SUMUP,831.27,118,cpl,0,1,2024,0
2024-01-09,CASH,185.26,33,cpl,1,1,2024,0
2024-01-09,SUMUP,1062.12,141,cpl,1,1,2024,0
2024-01-10,CASH,278.04,43,cpl,2,1,2024,0
2024-01-10,SUMUP,910.63,115,cpl,2,1,2024,0
2024-01-10,VOUCHER,33.85,2,cpl,2,1,2024,0
2024-01-11,CASH,163.18,29,cpl,3,1,2024,0
2024-01-11,SUMUP,1104.92,132,cpl,3,1,2024,0
2024-01-12,CASH,205.23,42,cpl,4,1,2024,0
2024-01-12,SUMUP,1628.88,205,cpl,4,1,2024,0
2024-01-13,CASH,206.72,38,cpl,5,1,2024,1
2024-01-13,SUMUP,2271.65,237,cpl,5,1,2024,1
2024-01-13,VOUCHER,10.0,1,cpl,5,1,2024,1
2024-01-14,CASH,68.91,14,cpl,6,1,2024,1
2024-01-14,SUMUP,1473.07,163,cpl,6,1,2024,1
2024-01-15,CASH,183.84,35,cpl,0,1,2024,0
2024-01-15,SUMUP,1089.8,138,cpl,0,1,2024,0
2024-01-16,CASH,215.4,29,cpl,1,1,2024,0
2024-01-16,SUMUP,1005.0,134,cpl,1,1,2024,0
2024-01-16,VOUCHER,6.75,1,cpl,1,1,2024,0
2024-01-17,CASH,140.01,28,cpl,2,1,2024,0
2024-01-17,SUMUP,786.5699999999999,104,cpl,2,1,2024,0
2024-01-18,CASH,130.78,27,cpl,3,1,2024,0
2024-01-18,SUMUP,1134.08,132,cpl,3,1,2024,0
2024-01-19,CASH,190.12,35,cpl,4,1,2024,0
2024-01-19,SUMUP,1454.93,167,cpl,4,1,2024,0
2024-01-19,VOUCHER,17.2,2,cpl,4,1,2024,0
2024-01-20,CASH,199.98,34,cpl,5,1,2024,1
2024-01-20,SUMUP,1922.96,210,cpl,5,1,2024,1
2024-01-21,CASH,102.3,15,cpl,6,1,2024,1
2024-01-21,SUMUP,1360.68,141,cpl,6,1,2024,1
2024-01-22,CASH,160.6,27,cpl,0,1,2024,0
2024-01-22,SUMUP,1055.22,148,cpl,0,1,2024,0
2024-01-23,CASH,136.36,28,cpl,1,1,2024,0
2024-01-23,SUMUP,890.76,106,cpl,1,1,2024,0
2024-01-24,CASH,203.62,26,cpl,2,1,2024,0
2024-01-24,SUMUP,902.87,116,cpl,2,1,2024,0
2024-01-25,CASH,130.78,24,cpl,3,1,2024,0
2024-01-25,SUMUP,1002.4,126,cpl,3,1,2024,0
2024-01-26,CASH,209.09,36,cpl,4,1,2024,0
2024-01-26,OTHER,2.2,1,cpl,4,1,2024,0
2024-01-26,SUMUP,1296.19,156,cpl,4,1,2024,0
2024-01-26,VOUCHER,3.4,1,cpl,4,1,2024,0
2024-01-27,CASH,158.55,28,cpl,5,1,2024,1
2024-01-27,SUMUP,2051.32,219,cpl,5,1,2024,1
2024-01-27,VOUCHER,2.88,1,cpl,5,1,2024,1
2024-01-28,CASH,86.75,15,cpl,6,1,2024,1
2024-01-28,SUMUP,1376.55,149,cpl,6,1,2024,1
2024-01-29,CASH,147.35,29,cpl,0,1,2024,0
2024-01-29,SUMUP,939.8,124,cpl,0,1,2024,0
2024-01-29,VOUCHER,5.2,1,cpl,0,1,2024,0
2024-01-30,CASH,156.72,28,cpl,1,1,2024,0
2024-01-30,SUMUP,1033.29,138,cpl,1,1,2024,0
2024-01-31,CASH,135.32,26,cpl,2,1,2024,0
2024-01-31,SUMUP,975.6800000000001,115,cpl,2,1,2024,0
2024-01-31,VOUCHER,13.45,1,cpl,2,1,2024,0
2024-02-01,CASH,95.69,21,cpl,3,2,2024,0
2024-02-01,SUMUP,1011.32,121,cpl,3,2,2024,0
2024-02-01,VOUCHER,10.0,1,cpl,3,2,2024,0
2024-02-02,CASH,234.63,34,cpl,4,2,2024,0
2024-02-02,SUMUP,1314.44,156,cpl,4,2,2024,0
2024-02-02,VOUCHER,18.36,1,cpl,4,2,2024,0
2024-02-03,CASH,223.11,32,cpl,5,2,2024,1
2024-02-03,SUMUP,2004.6,234,cpl,5,2,2024,1
2024-02-03,VOUCHER,8.8,3,cpl,5,2,2024,1
2024-02-04,CASH,104.55,19,cpl,6,2,2024,1
2024-02-04,SUMUP,1304.97,144,cpl,6,2,2024,1
2024-02-04,VOUCHER,38.85,2,cpl,6,2,2024,1
2024-02-05,CASH,184.54,42,cpl,0,2,2024,0
2024-02-05,SUMUP,896.12,118,cpl,0,2,2024,0
2024-02-06,CASH,119.99,22,cpl,1,2,2024,0
2024-02-06,SUMUP,843.33,114,cpl,1,2,2024,0
2024-02-07,CASH,266.79,46,cpl,2,2,2024,0
2024-02-07,SUMUP,874.22,117,cpl,2,2,2024,0
2024-02-07,VOUCHER,13.05,2,cpl,2,2,2024,0
2024-02-08,CASH,127.14,21,cpl,3,2,2024,0
2024-02-08,SUMUP,1214.7,138,cpl,3,2,2024,0
2024-02-08,VOUCHER,6.7,1,cpl,3,2,2024,0
2024-02-09,CASH,151.5,29,cpl,4,2,2024,0
2024-02-09,SUMUP,1463.82,171,cpl,4,2,2024,0
2024-02-09,VOUCHER,3.4,1,cpl,4,2,2024,0
2024-02-10,CASH,105.44,19,cpl,5,2,2024,1
2024-02-10,SUMUP,2071.23,223,cpl,5,2,2024,1
2024-02-10,VOUCHER,3.8,2,cpl,5,2,2024,1
2024-02-11,CASH,134.68,32,cpl,6,2,2024,1
2024-02-11,SUMUP,1420.12,146,cpl,6,2,2024,1
2024-02-11,VOUCHER,10.0,1,cpl,6,2,2024,1
2024-02-12,CASH,171.32,27,cpl,0,2,2024,0
2024-02-12,SUMUP,994.49,128,cpl,0,2,2024,0
2024-02-13,CASH,170.52,31,cpl,1,2,2024,0
2024-02-13,SUMUP,916.24,120,cpl,1,2,2024,0
2024-02-13,VOUCHER,12.3,1,cpl,1,2,2024,0
2024-02-14,CASH,180.65,29,cpl,2,2,2024,0
2024-02-14,SUMUP,901.72,122,cpl,2,2,2024,0
2024-02-15,CASH,139.2,25,cpl,3,2,2024,0
2024-02-15,SUMUP,1129.58,136,cpl,3,2,2024,0
2024-02-16,CASH,203.91,35,cpl,4,2,2024,0
2024-02-16,SUMUP,1383.6200000000001,174,cpl,4,2,2024,0
2024-02-17,CASH,148.26,27,cpl,5,2,2024,1
2024-02-17,SUMUP,2099.45,229,cpl,5,2,2024,1
2024-02-17,VOUCHER,29.05,1,cpl,5,2,2024,1
2024-02-18,CASH,146.95,21,cpl,6,2,2024,1
2024-02-18,SUMUP,1471.42,166,cpl,6,2,2024,1
2024-02-18,VOUCHER,11.5,1,cpl,6,2,2024,1
2024-02-19,CASH,166.82,27,cpl,0,2,2024,0
2024-02-19,SUMUP,966.41,123,cpl,0,2,2024,0
2024-02-19,VOUCHER,7.35,2,cpl,0,2,2024,0
2024-02-20,CASH,135.92,26,cpl,1,2,2024,0
2024-02-20,SUMUP,945.22,116,cpl,1,2,2024,0
2024-02-21,CASH,137.3,24,cpl,2,2,2024,0
2024-02-21,OTHER,7.9,1,cpl,2,2,2024,0
2024-02-21,SUMUP,838.99,107,cpl,2,2,2024,0
2024-02-21,VOUCHER,23.65,1,cpl,2,2,2024,0
2024-02-22,CASH,138.91,24,cpl,3,2,2024,0
2024-02-22,SUMUP,946.53,127,cpl,3,2,2024,0
2024-02-23,CASH,107.45,21,cpl,4,2,2024,0
2024-02-23,SUMUP,1357.27,157,cpl,4,2,2024,0
2024-02-24,CASH,185.07,34,cpl,5,2,2024,1
2024-02-24,SUMUP,2213.17,235,cpl,5,2,2024,1
2024-02-25,CASH,173.6,26,cpl,6,2,2024,1
2024-02-25,SUMUP,1495.52,157,cpl,6,2,2024,1
2024-02-25,VOUCHER,10.0,1,cpl,6,2,2024,1
2024-02-26,CASH,139.5,26,cpl,0,2,2024,0
2024-02-26,SUMUP,831.99,118,cpl,0,2,2024,0
2024-02-27,CASH,169.9,29,cpl,1,2,2024,0
2024-02-27,OTHER,3.4,1,cpl,1,2,2024,0
2024-02-27,SUMUP,912.45,121,cpl,1,2,2024,0
2024-02-28,CASH,191.45000000000002,36,cpl,2,2,2024,0
2024-02-28,SUMUP,858.84,121,cpl,2,2,2024,0
2024-02-29,CASH,147.17,20,cpl,3,2,2024,0
2024-02-29,SUMUP,1180.1,156,cpl,3,2,2024,0
2024-03-01,CASH,179.36,33,cpl,4,3,2024,0
2024-03-01,SUMUP,1341.65,158,cpl,4,3,2024,0
2024-03-01,VOUCHER,0.0,2,cpl,4,3,2024,0
2024-03-02,CASH,258.19,36,cpl,5,3,2024,1
2024-03-02,SUMUP,1796.09,196,cpl,5,3,2024,1
2024-03-03,CASH,157.39,25,cpl,6,3,2024,1
2024-03-03,SUMUP,1644.92,183,cpl,6,3,2024,1
2024-03-03,VOUCHER,0.0,2,cpl,6,3,2024,1
2024-03-04,CASH,132.75,24,cpl,0,3,2024,0
2024-03-04,SUMUP,1019.12,147,cpl,0,3,2024,0
2024-03-04,VOUCHER,5.25,1,cpl,0,3,2024,0
2024-03-05,CASH,81.65,18,cpl,1,3,2024,0
2024-03-05,SUMUP,1104.62,152,cpl,1,3,2024,0
2024-03-05,VOUCHER,6.8,2,cpl,1,3,2024,0
2024-03-06,CASH,205.99,35,cpl,2,3,2024,0
2024-03-06,SUMUP,1055.54,142,cpl,2,3,2024,0
2024-03-07,CASH,226.31,30,cpl,3,3,2024,0
2024-03-07,SUMUP,1096.57,139,cpl,3,3,2024,0
2024-03-08,CASH,140.87,23,cpl,4,3,2024,0
2024-03-08,SUMUP,1458.32,172,cpl,4,3,2024,0
2024-03-08,VOUCHER,33.2,4,cpl,4,3,2024,0
2024-03-09,CASH,181.37,32,cpl,5,3,2024,1
2024-03-09,SUMUP,2066.11,200,cpl,5,3,2024,1
2024-03-10,CASH,150.25,26,cpl,6,3,2024,1
2024-03-10,SUMUP,1827.84,164,cpl,6,3,2024,1
2024-03-10,VOUCHER,23.8,1,cpl,6,3,2024,1
2024-03-11,CASH,161.87,28,cpl,0,3,2024,0
2024-03-11,SUMUP,1065.43,140,cpl,0,3,2024,0
2024-03-11,VOUCHER,24.4,2,cpl,0,3,2024,0
2024-03-12,CASH,133.2,21,cpl,1,3,2024,0
2024-03-12,OTHER,6.12,1,cpl,1,3,2024,0
2024-03-12,SUMUP,973.88,127,cpl,1,3,2024,0
2024-03-13,CASH,162.15,28,cpl,2,3,2024,0
2024-03-13,SUMUP,866.16,120,cpl,2,3,2024,0
2024-03-14,CASH,159.63,30,cpl,3,3,2024,0
2024-03-14,SUMUP,1200.26,138,cpl,3,3,2024,0
2024-03-14,VOUCHER,5.85,1,cpl,3,3,2024,0
2024-03-15,CASH,224.37,33,cpl,4,3,2024,0
2024-03-15,SUMUP,1436.75,159,cpl,4,3,2024,0
2024-03-15,VOUCHER,6.7,1,cpl,4,3,2024,0
2024-03-16,CASH,202.83,26,cpl,5,3,2024,1
2024-03-16,SUMUP,2256.76,245,cpl,5,3,2024,1
2024-03-16,VOUCHER,4.4,1,cpl,5,3,2024,1
2024-03-17,CASH,120.69,19,cpl,6,3,2024,1
2024-03-17,OTHER,5.32,1,cpl,6,3,2024,1
2024-03-17,SUMUP,1603.6200000000001,180,cpl,6,3,2024,1
2024-03-18,CASH,193.72,39,cpl,0,3,2024,0
2024-03-18,SUMUP,1106.95,135,cpl,0,3,2024,0
2024-03-19,CASH,150.68,29,cpl,1,3,2024,0
2024-03-19,SUMUP,1224.15,158,cpl,1,3,2024,0
2024-03-19,VOUCHER,6.2,1,cpl,1,3,2024,0
2024-03-20,CASH,140.15,27,cpl,2,3,2024,0
2024-03-20,SUMUP,1214.65,156,cpl,2,3,2024,0
2024-03-21,CASH,105.87,23,cpl,3,3,2024,0
2024-03-21,SUMUP,1078.89,135,cpl,3,3,2024,0
