date,product,revenue,quantity,company,dayofweek,month,year,is_weekend
2024-02-17,Millstone - Malted,31.2,9.0,forge,5,2,2024,1
2024-02-17,Millstone - Small,25.84,10.0,forge,5,2,2024,1
2024-02-17,Mocha,27.5,7.0,forge,5,2,2024,1
2024-02-17,Morning Bun,16.75,5.0,forge,5,2,2024,1
2024-02-17,Mr Potato Bread,39.0,10.0,forge,5,2,2024,1
2024-02-17,PCT,110.0,40.0,forge,5,2,2024,1
2024-02-17,Pain au Chocolat,94.05,25.0,forge,5,2,2024,1
2024-02-17,Pasty,19.6,4.0,forge,5,2,2024,1
2024-02-17,Pecan Pie,31.6,8.0,forge,5,2,2024,1
2024-02-17,Pork and Fennel Sausage Roll,36.0,8.0,forge,5,2,2024,1
2024-02-17,Raspberry Beret,10.8,3.0,forge,5,2,2024,1
2024-02-17,Retail Coffee 250g - Decaf Forge,8.9,1.0,forge,5,2,2024,1
2024-02-17,Retail Coffee 250g - Kilimbi,14.0,1.0,forge,5,2,2024,1
2024-02-17,Retail Coffee 250g - Kropp Forge,39.5,5.0,forge,5,2,2024,1
2024-02-17,Retail Coffee 250g - Odaco,11.2,1.0,forge,5,2,2024,1
2024-02-17,Savoury Croissant - Meat,58.800000000000004,14.0,forge,5,2,2024,1
2024-02-17,Savoury Croissant - Vegetarian,42.0,10.0,forge,5,2,2024,1
2024-02-17,Seeded Millstone - Large,44.55,9.0,forge,5,2,2024,1
2024-02-17,Seeded Millstone - Small,59.5,18.0,forge,5,2,2024,1
2024-02-17,Sesame Linseed Sunflower - Large,19.8,4.0,forge,5,2,2024,1
2024-02-17,Sesame Linseed Sunflower - Small,34.0,10.0,forge,5,2,2024,1
2024-02-17,Sourdough Starter - Rye,1.0,1.0,forge,5,2,2024,1
2024-02-17,Spiced Apple Muffin,17.0,5.0,forge,5,2,2024,1
2024-02-17,Sweet Potato and Black Bean Roll,40.5,9.0,forge,5,2,2024,1
2024-02-17,Tart Meat - Slice,31.5,7.0,forge,5,2,2024,1
2024-02-17,Tart Vegetarian - Slice,27.0,6.0,forge,5,2,2024,1
2024-02-17,Teacake - Single,15.6,13.0,forge,5,2,2024,1
2024-02-17,Vegan Choc Hot X Bun,14.0,7.0,forge,5,2,2024,1
2024-02-17,Vegan Danish,37.4,11.0,forge,5,2,2024,1
2024-02-17,Vegan Flapjack,30.0,10.0,forge,5,2,2024,1
2024-02-17,Vegan Hot X Bun,52.0,26.0,forge,5,2,2024,1
2024-02-17,Vegan Sandwich - Beetroot Hummus,40.5,9.0,forge,5,2,2024,1
2024-02-17,Vegan ginger cake,3.4,1.0,forge,5,2,2024,1
2024-02-17,White Peak - Large,92.4,22.0,forge,5,2,2024,1
2024-02-17,White Peak - Small,38.15,15.0,forge,5,2,2024,1
2024-02-17,Yorkshire Brew,21.6,8.0,forge,5,2,2024,1
2024-02-18,Almond Croissant,114.30000000000001,32.0,forge,6,2,2024,1
2024-02-18,Americano,15.5,5.0,forge,6,2,2024,1
2024-02-18,Artisan Tonic Pink,2.5,1.0,forge,6,2,2024,1
2024-02-18,Baguette - Regular,16.8,8.0,forge,6,2,2024,1
2024-02-18,Banana Bread Granola 500g,28.12,4.0,forge,6,2,2024,1
2024-02-18,Batard - Plain,12.6,4.0,forge,6,2,2024,1
2024-02-18,Biscuits - Chocolate Cherry 200g,11.850000000000001,3.0,forge,6,2,2024,1
2024-02-18,Biscuits - Peanut Butter 200g,3.95,1.0,forge,6,2,2024,1
2024-02-18,Blondie,27.299999999999997,7.0,forge,6,2,2024,1
2024-02-18,Brownie,25.2,7.0,forge,6,2,2024,1
2024-02-18,Cappuccino,46.0,13.0,forge,6,2,2024,1
2024-02-18,Cardamom Snurr,33.599999999999994,12.0,forge,6,2,2024,1
2024-02-18,Carrier Bag - Large,0.25,1.0,forge,6,2,2024,1
2024-02-18,Cauliflower Bhaji Pasty,14.700000000000001,3.0,forge,6,2,2024,1
2024-02-18,Chai Latte Pot,10.73,3.0,forge,6,2,2024,1
2024-02-18,Ciabatta - Plain,34.1,11.0,forge,6,2,2024,1
2024-02-18,Cinnamon Swirl,66.5,19.0,forge,6,2,2024,1
2024-02-18,Cookie - Chocolate Chip,24.0,10.0,forge,6,2,2024,1
2024-02-18,Cookie - Dark Chocolate and Rye,16.0,5.0,forge,6,2,2024,1
2024-02-18,Cortado,10.2,3.0,forge,6,2,2024,1
2024-02-18,Croissant,76.95,27.0,forge,6,2,2024,1
2024-02-18,Danish,39.0,12.0,forge,6,2,2024,1
2024-02-18,Dark Peak,14.75,5.0,forge,6,2,2024,1
2024-02-18,Dirty chai,3.9,1.0,forge,6,2,2024,1
2024-02-18,Doughnut - Custard,55.13,15.0,forge,6,2,2024,1
2024-02-18,Doughnut - Jam,59.2,16.0,forge,6,2,2024,1
2024-02-18,Doughnut - Special,15.2,4.0,forge,6,2,2024,1
2024-02-18,Fig and Ginger Cake,10.350000000000001,3.0,forge,6,2,2024,1
2024-02-18,Filter coffee,19.599999999999998,7.0,forge,6,2,2024,1
2024-02-18,Fish Sandwich - Tuna Crunch,4.5,1.0,forge,6,2,2024,1
2024-02-18,Flat White,149.4,45.0,forge,6,2,2024,1
2024-02-18,Focaccia Pizza - Slice,79.65,27.0,forge,6,2,2024,1
2024-02-18,Focaccia Plain - Slice,10.6,4.0,forge,6,2,2024,1
2024-02-18,Fruit Juice - Grapefruit,2.5,1.0,forge,6,2,2024,1
2024-02-18,Fruit Juice - Orange,5.0,2.0,forge,6,2,2024,1
2024-02-18,Hot Chocolate - Plain,14.0,4.0,forge,6,2,2024,1
2024-02-18,Iced Coffee,7.5,2.0,forge,6,2,2024,1
2024-02-18,Kids Drinks - Cold Milk,1.1,1.0,forge,6,2,2024,1
2024-02-18,Latte,71.8,20.0,forge,6,2,2024,1
2024-02-18,Leaf Tea Pot,3.2,1.0,forge,6,2,2024,1
2024-02-18,Long Black,3.1,1.0,forge,6,2,2024,1
2024-02-18,Macchiato,2.8,1.0,forge,6,2,2024,1
2024-02-18,Maple Pecan Swirl,63.0,18.0,forge,6,2,2024,1
2024-02-18,Millstone - Large,39.6,9.0,forge,6,2,2024,1
2024-02-18,Millstone - Malted,42.9,11.0,forge,6,2,2024,1
2024-02-18,Millstone - Small,26.5,10.0,forge,6,2,2024,1
2024-02-18,Mocha,3.7,1.0,forge,6,2,2024,1
2024-02-18,Morning Bun,13.4,4.0,forge,6,2,2024,1
2024-02-18,Mr Potato Bread,39.0,10.0,forge,6,2,2024,1
2024-02-18,PCT,93.5,34.0,forge,6,2,2024,1
2024-02-18,Pain au Chocolat,133.0,35.0,forge,6,2,2024,1
2024-02-18,Pasty,14.700000000000001,3.0,forge,6,2,2024,1
2024-02-18,Pecan Pie,23.700000000000003,6.0,forge,6,2,2024,1
2024-02-18,Pork and Fennel Sausage Roll,49.05,11.0,forge,6,2,2024,1
2024-02-18,Retail Coffee 250g  - El Indio,10.5,1.0,forge,6,2,2024,1
2024-02-18,Retail Coffee 250g - Decaf Forge,8.9,1.0,forge,6,2,2024,1
2024-02-18,Retail Coffee 250g - Kropp Forge,47.400000000000006,6.0,forge,6,2,2024,1
2024-02-18,Savoury Croissant - Meat,42.0,10.0,forge,6,2,2024,1
2024-02-18,Savoury Croissant - Vegetarian,39.27,10.0,forge,6,2,2024,1
2024-02-18,Seeded Millstone - Large,39.6,8.0,forge,6,2,2024,1
2024-02-18,Seeded Millstone - Small,44.199999999999996,13.0,forge,6,2,2024,1
2024-02-18,Sesame Linseed Sunflower - Large,19.8,4.0,forge,6,2,2024,1
2024-02-18,Sesame Linseed Sunflower - Small,13.6,4.0,forge,6,2,2024,1
2024-02-18,Sourdough Toast - with Butter and Preserves,12.0,3.0,forge,6,2,2024,1
2024-02-18,Spiced Apple Muffin,13.6,4.0,forge,6,2,2024,1
2024-02-18,Sweet Potato and Black Bean Roll,45.0,10.0,forge,6,2,2024,1
2024-02-18,Tart Meat - Slice,27.0,6.0,forge,6,2,2024,1
2024-02-18,Tart Vegetarian - Slice,27.0,6.0,forge,6,2,2024,1
2024-02-18,Vegan Choc Hot X Bun,8.0,4.0,forge,6,2,2024,1
2024-02-18,Vegan Danish,40.8,12.0,forge,6,2,2024,1
2024-02-18,Vegan Flapjack,15.0,5.0,forge,6,2,2024,1
2024-02-18,Vegan Hot X Bun,12.0,6.0,forge,6,2,2024,1
2024-02-18,White Peak - Large,66.0,15.0,forge,6,2,2024,1
2024-02-18,White Peak - Small,23.849999999999998,9.0,forge,6,2,2024,1
2024-02-18,Yorkshire Brew,13.5,5.0,forge,6,2,2024,1
2024-02-19,Americano,44.300000000000004,14.0,forge,0,2,2024,0
2024-02-19,Artisan Cola,2.5,1.0,forge,0,2,2024,0
2024-02-19,Baguette - Petit Pain,2.4,2.0,forge,0,2,2024,0
2024-02-19,Baguette - Regular,8.4,4.0,forge,0,2,2024,0
2024-02-19,Batard - Plain,9.45,3.0,forge,0,2,2024,0
2024-02-19,Bear Claw,38.5,11.0,forge,0,2,2024,0
2024-02-19,Biscuits - Coconut Cranberry 200g,15.8,4.0,forge,0,2,2024,0
2024-02-19,Biscuits - Peanut Butter 200g,11.85,3.0,forge,0,2,2024,0
2024-02-19,Blondie,31.2,8.0,forge,0,2,2024,0
2024-02-19,Brownie,14.4,4.0,forge,0,2,2024,0
2024-02-19,Cappuccino,28.1,8.0,forge,0,2,2024,0
2024-02-19,Cardamom Snurr,30.799999999999997,11.0,forge,0,2,2024,0
2024-02-19,Carrier Bag - Large,0.5,2.0,forge,0,2,2024,0
2024-02-19,Cauliflower Bhaji Pasty,9.8,2.0,forge,0,2,2024,0
2024-02-19,Chai Latte Pot,3.7,1.0,forge,0,2,2024,0
2024-02-19,Ciabatta - Plain,21.7,7.0,forge,0,2,2024,0
2024-02-19,Cinnamon Swirl,38.5,11.0,forge,0,2,2024,0
2024-02-19,Cookie - Chocolate Chip,19.2,8.0,forge,0,2,2024,0
2024-02-19,Cookie - Dark Chocolate and Rye,18.400000000000002,6.0,forge,0,2,2024,0
2024-02-19,Cortado,6.4,2.0,forge,0,2,2024,0
2024-02-19,Croissant,31.35,11.0,forge,0,2,2024,0
2024-02-19,Danish,18.69,6.0,forge,0,2,2024,0
2024-02-19,Dark Peak,11.8,4.0,forge,0,2,2024,0
2024-02-19,Doughnut - Custard,37.0,10.0,forge,0,2,2024,0
2024-02-19,Doughnut - Jam,32.93,9.0,forge,0,2,2024,0
2024-02-19,Espresso,11.5,4.0,forge,0,2,2024,0
2024-02-19,Fig and Ginger Cake,10.350000000000001,3.0,forge,0,2,2024,0
2024-02-19,Filter coffee,19.599999999999998,7.0,forge,0,2,2024,0
2024-02-19,Fish Sandwich - Tuna Crunch,27.0,6.0,forge,0,2,2024,0
2024-02-19,Flat White,82.8,25.0,forge,0,2,2024,0
2024-02-19,Focaccia Pizza - Slice,17.700000000000003,6.0,forge,0,2,2024,0
2024-02-19,Focaccia Plain - Slice,10.6,4.0,forge,0,2,2024,0
2024-02-19,Fruit Juice - Mango,2.5,1.0,forge,0,2,2024,0
2024-02-19,Fruit Juice - Peach,2.5,1.0,forge,0,2,2024,0
2024-02-19,Hot Chocolate - Plain,7.0,2.0,forge,0,2,2024,0
2024-02-19,Iced Coffee,3.2,1.0,forge,0,2,2024,0
2024-02-19,Latte,71.1,20.0,forge,0,2,2024,0
2024-02-19,Leaf Tea Pot,6.4,2.0,forge,0,2,2024,0
2024-02-19,Long Black,3.1,1.0,forge,0,2,2024,0
2024-02-19,Macchiato,3.3,1.0,forge,0,2,2024,0
2024-02-19,Maple Pecan Swirl,30.62,9.0,forge,0,2,2024,0
2024-02-19,Meat Sandwich - Beef Cress,54.0,12.0,forge,0,2,2024,0
2024-02-19,Meringue,13.25,5.0,forge,0,2,2024,0
2024-02-19,Millstone - Large,26.400000000000002,6.0,forge,0,2,2024,0
2024-02-19,Millstone - Malted,29.25,9.0,forge,0,2,2024,0
2024-02-19,Millstone - Small,15.899999999999999,6.0,forge,0,2,2024,0
2024-02-19,Mocha,8.0,2.0,forge,0,2,2024,0
2024-02-19,Morning Bun,13.4,4.0,forge,0,2,2024,0
2024-02-19,Mr Potato Bread,21.45,7.0,forge,0,2,2024,0
2024-02-19,PCT,35.47,13.0,forge,0,2,2024,0
2024-02-19,Pain au Chocolat,41.42,11.0,forge,0,2,2024,0
2024-02-19,Pecan Pie,31.6,8.0,forge,0,2,2024,0
2024-02-19,Pork and Fennel Sausage Roll,58.5,13.0,forge,0,2,2024,0
2024-02-19,Retail Coffee 250g - Kropp Forge,7.9,1.0,forge,0,2,2024,0
2024-02-19,Retail Coffee 250g - Odaco,14.0,1.0,forge,0,2,2024,0
2024-02-19,Savoury Croissant - Meat,21.0,5.0,forge,0,2,2024,0
2024-02-19,Savoury Croissant - Vegetarian,27.93,7.0,forge,0,2,2024,0
2024-02-19,Seeded Millstone - Large,19.8,4.0,forge,0,2,2024,0
2024-02-19,Seeded Millstone - Small,28.9,10.0,forge,0,2,2024,0
2024-02-19,Sesame Linseed Sunflower - Large,14.850000000000001,3.0,forge,0,2,2024,0
2024-02-19,Sesame Linseed Sunflower - Small,13.6,4.0,forge,0,2,2024,0
2024-02-19,Sourdough Toast - with Butter and Preserves,4.0,1.0,forge,0,2,2024,0
2024-02-19,Spiced Apple Muffin,10.2,3.0,forge,0,2,2024,0
2024-02-19,Sweet Potato and Black Bean Roll,58.5,13.0,forge,0,2,2024,0
2024-02-19,Tart Meat - Slice,31.5,7.0,forge,0,2,2024,0
2024-02-19,Tart Vegetarian - Slice,27.0,6.0,forge,0,2,2024,0
2024-02-19,Vegan Burger Bun - Plain,7.2,6.0,forge,0,2,2024,0
2024-02-19,Vegan Burger Bun - Sesame,5.4,5.0,forge,0,2,2024,0
2024-02-19,Vegan Danish,13.6,4.0,forge,0,2,2024,0
2024-02-19,Vegan Flapjack,21.0,7.0,forge,0,2,2024,0
2024-02-19,Vegan Hot X Bun,17.6,9.0,forge,0,2,2024,0
2024-02-19,Vegan Sandwich - Beetroot Hummus,31.5,7.0,forge,0,2,2024,0
2024-02-19,Vegan ginger cake,10.2,3.0,forge,0,2,2024,0
2024-02-19,White Peak - Large,22.0,6.0,forge,0,2,2024,0
2024-02-19,White Peak - Small,23.849999999999998,9.0,forge,0,2,2024,0
2024-02-19,Yorkshire Brew,5.4,2.0,forge,0,2,2024,0
2024-02-20,Almond Croissant,34.56,12.0,forge,1,2,2024,0
2024-02-20,Americano,28.2,9.0,forge,1,2,2024,0
2024-02-20,Artisan Ginger Beer,5.0,2.0,forge,1,2,2024,0
2024-02-20,Baguette - Regular,16.8,8.0,forge,1,2,2024,0
2024-02-20,Batard - Plain,9.45,3.0,forge,1,2,2024,0
2024-02-20,Bear Claw,56.0,16.0,forge,1,2,2024,0
2024-02-20,Blondie,11.7,3.0,forge,1,2,2024,0
2024-02-20,Brownie,21.6,6.0,forge,1,2,2024,0
2024-02-20,Cappuccino,21.3,6.0,forge,1,2,2024,0
2024-02-20,Cardamom Snurr,44.8,16.0,forge,1,2,2024,0
2024-02-20,Carrier Bag - Large,0.25,1.0,forge,1,2,2024,0
2024-02-20,Cauliflower Bhaji Pasty,9.8,3.0,forge,1,2,2024,0
2024-02-20,Chai Latte Pot,7.4,2.0,forge,1,2,2024,0
2024-02-20,Ciabatta - Plain,18.6,6.0,forge,1,2,2024,0
2024-02-20,Cinnamon Swirl,92.22,29.0,forge,1,2,2024,0
2024-02-20,Cookie - Chocolate Chip,18.599999999999998,8.0,forge,1,2,2024,0
2024-02-20,Cookie - Dark Chocolate and Rye,9.600000000000001,3.0,forge,1,2,2024,0
2024-02-20,Cortado,3.8,1.0,forge,1,2,2024,0
2024-02-20,Croissant,67.26,26.0,forge,1,2,2024,0
2024-02-20,Danish,13.0,4.0,forge,1,2,2024,0
2024-02-20,Dark Peak,11.8,4.0,forge,1,2,2024,0
2024-02-20,Doughnut - Custard,25.900000000000002,7.0,forge,1,2,2024,0
2024-02-20,Doughnut - Jam,29.6,8.0,forge,1,2,2024,0
2024-02-20,Espresso,11.2,4.0,forge,1,2,2024,0
2024-02-20,Fig and Ginger Cake,17.25,5.0,forge,1,2,2024,0
2024-02-20,Filter coffee,14.0,5.0,forge,1,2,2024,0
2024-02-20,Fish Sandwich - Tuna Crunch,27.0,6.0,forge,1,2,2024,0
2024-02-20,Flat White,82.10000000000001,25.0,forge,1,2,2024,0
2024-02-20,Focaccia Pizza - Slice,8.850000000000001,3.0,forge,1,2,2024,0
2024-02-20,Focaccia Plain - Slice,7.949999999999999,3.0,forge,1,2,2024,0
2024-02-20,Fruit Juice - Mango,2.5,1.0,forge,1,2,2024,0
2024-02-20,Fruit Juice - Orange,2.5,1.0,forge,1,2,2024,0
2024-02-20,Fruit Juice - Peach,2.5,1.0,forge,1,2,2024,0
2024-02-20,Hot Chocolate - Plain,7.0,2.0,forge,1,2,2024,0
2024-02-20,Iced Coffee,2.85,1.0,forge,1,2,2024,0
2024-02-20,Latte,53.8,15.0,forge,1,2,2024,0
2024-02-20,Long Black,3.1,1.0,forge,1,2,2024,0
2024-02-20,Maple Pecan Swirl,75.6,24.0,forge,1,2,2024,0
2024-02-20,Meat Sandwich - Beef Cress,36.0,8.0,forge,1,2,2024,0
2024-02-20,Meringue,5.3,2.0,forge,1,2,2024,0
2024-02-20,Millstone - Large,26.400000000000002,6.0,forge,1,2,2024,0
2024-02-20,Millstone - Small,15.899999999999999,6.0,forge,1,2,2024,0
2024-02-20,Mocha,3.7,1.0,forge,1,2,2024,0
2024-02-20,Morning Bun,13.4,4.0,forge,1,2,2024,0
2024-02-20,Mr Potato Bread,31.2,8.0,forge,1,2,2024,0
2024-02-20,PCT,52.25,19.0,forge,1,2,2024,0
2024-02-20,Pain au Chocolat,97.28,28.0,forge,1,2,2024,0
2024-02-20,Pasty,9.8,2.0,forge,1,2,2024,0
2024-02-20,Pecan Pie,19.75,5.0,forge,1,2,2024,0
2024-02-20,Pork and Fennel Sausage Roll,54.0,12.0,forge,1,2,2024,0
2024-02-20,Retail Coffee 250g  - El Indio,10.5,1.0,forge,1,2,2024,0
2024-02-20,Savoury Croissant - Meat,21.0,5.0,forge,1,2,2024,0
2024-02-20,Savoury Croissant - Vegetarian,21.0,5.0,forge,1,2,2024,0
2024-02-20,Seeded Millstone - Large,19.8,4.0,forge,1,2,2024,0
2024-02-20,Seeded Millstone - Small,30.6,9.0,forge,1,2,2024,0
2024-02-20,Sesame Linseed Sunflower - Large,9.9,2.0,forge,1,2,2024,0
2024-02-20,Sesame Linseed Sunflower - Small,17.0,5.0,forge,1,2,2024,0
2024-02-20,Spiced Apple Muffin,20.4,6.0,forge,1,2,2024,0
2024-02-20,Sweet Potato and Black Bean Roll,49.5,11.0,forge,1,2,2024,0
2024-02-20,Tart Meat - Slice,31.5,7.0,forge,1,2,2024,0
2024-02-20,Tart Vegetarian - Slice,22.5,5.0,forge,1,2,2024,0
2024-02-20,Teacake - Toasted with butter and jam,2.8,1.0,forge,1,2,2024,0
2024-02-20,Vegan Burger Bun - Plain,4.8,4.0,forge,1,2,2024,0
2024-02-20,Vegan Burger Bun - Sesame,1.2,1.0,forge,1,2,2024,0
2024-02-20,Vegan Danish,13.6,4.0,forge,1,2,2024,0
2024-02-20,Vegan Flapjack,15.0,5.0,forge,1,2,2024,0
2024-02-20,Vegan Hot X Bun,14.0,7.0,forge,1,2,2024,0
2024-02-20,Vegan Sandwich - Beetroot Hummus,27.0,6.0,forge,1,2,2024,0
2024-02-20,White Peak - Large,17.6,4.0,forge,1,2,2024,0
2024-02-20,White Peak - Small,26.5,10.0,forge,1,2,2024,0
2024-02-20,Yeast - Fresh 100g,2.0,2.0,forge,1,2,2024,0
2024-02-20,Yorkshire Brew,18.900000000000002,7.0,forge,1,2,2024,0
2024-02-21,Americano,28.2,9.0,forge,2,2,2024,0
2024-02-21,Baguette - Regular,22.05,13.0,forge,2,2,2024,0
2024-02-21,Bear Claw,44.62,13.0,forge,2,2,2024,0
2024-02-21,Biscuits - Chocolate Cherry 200g,3.95,1.0,forge,2,2,2024,0
2024-02-21,Blondie,15.6,4.0,forge,2,2,2024,0
2024-02-21,Brownie,10.8,3.0,forge,2,2,2024,0
2024-02-21,Cappuccino,49.1,14.0,forge,2,2,2024,0
2024-02-21,Cardamom Snurr,44.8,16.0,forge,2,2,2024,0
2024-02-21,Carrier Bag - Small,0.1,1.0,forge,2,2,2024,0
2024-02-21,Cauliflower Bhaji Pasty,13.47,4.0,forge,2,2,2024,0
2024-02-21,Ciabatta - Plain,27.12,9.0,forge,2,2,2024,0
2024-02-21,Cinnamon Swirl,52.5,15.0,forge,2,2,2024,0
2024-02-21,Cookie - Chocolate Chip,12.0,5.0,forge,2,2,2024,0
2024-02-21,Cookie - Dark Chocolate and Rye,12.8,4.0,forge,2,2,2024,0
2024-02-21,Cortado,3.2,1.0,forge,2,2,2024,0
2024-02-21,Croissant,45.6,16.0,forge,2,2,2024,0
2024-02-21,Danish,16.25,5.0,forge,2,2,2024,0
2024-02-21,Dark Peak,16.22,6.0,forge,2,2,2024,0
2024-02-21,Doughnut - Custard,29.6,8.0,forge,2,2,2024,0
2024-02-21,Doughnut - Jam,29.23,8.0,forge,2,2,2024,0
2024-02-21,Espresso,2.8,1.0,forge,2,2,2024,0
2024-02-21,Festive Jam - Apricot and Amaretto 300g,4.0,1.0,forge,2,2,2024,0
2024-02-21,Fig and Ginger Cake,17.25,5.0,forge,2,2,2024,0
2024-02-21,Filter coffee,19.599999999999998,7.0,forge,2,2,2024,0
2024-02-21,Fish Sandwich - Tuna Cucumber Onion,22.5,5.0,forge,2,2,2024,0
2024-02-21,Flat White,59.1,18.0,forge,2,2,2024,0
2024-02-21,Focaccia Pizza - Slice,17.7,6.0,forge,2,2,2024,0
2024-02-21,Focaccia Plain - Slice,10.6,4.0,forge,2,2,2024,0
2024-02-21,Fruit Juice - Mango,5.0,2.0,forge,2,2,2024,0
2024-02-21,Fruit Juice - Orange,7.5,3.0,forge,2,2,2024,0
2024-02-21,Iced Coffee,3.6,1.0,forge,2,2,2024,0
2024-02-21,Kids Drinks - Babyccino,1.2,1.0,forge,2,2,2024,0
2024-02-21,Latte,39.5,11.0,forge,2,2,2024,0
2024-02-21,Leaf Tea Pot,3.2,1.0,forge,2,2,2024,0
2024-02-21,Long Black,6.2,2.0,forge,2,2,2024,0
2024-02-21,MISC ,0.5,1.0,forge,2,2,2024,0
2024-02-21,Maple Pecan Swirl,56.0,16.0,forge,2,2,2024,0
2024-02-21,Meat Sandwich - Cali Chicken Avo Salad,58.5,13.0,forge,2,2,2024,0
2024-02-21,Meringue,5.3,2.0,forge,2,2,2024,0
2024-02-21,Millstone - Large,30.8,7.0,forge,2,2,2024,0
2024-02-21,Millstone - Malted,7.8,2.0,forge,2,2,2024,0
2024-02-21,Millstone - Small,7.949999999999999,3.0,forge,2,2,2024,0
2024-02-21,Mocha,4.3,1.0,forge,2,2,2024,0
2024-02-21,Morning Bun,13.4,4.0,forge,2,2,2024,0
2024-02-21,Mr Potato Bread,31.2,9.0,forge,2,2,2024,0
2024-02-21,PCT,74.25,27.0,forge,2,2,2024,0
2024-02-21,Pain au Chocolat,57.0,15.0,forge,2,2,2024,0
2024-02-21,Pasty,14.700000000000001,3.0,forge,2,2,2024,0
2024-02-21,Pecan Pie,19.75,5.0,forge,2,2,2024,0
2024-02-21,Pork and Fennel Sausage Roll,40.5,9.0,forge,2,2,2024,0
2024-02-21,Retail Coffee 250g  - El Indio,10.5,1.0,forge,2,2,2024,0
2024-02-21,Retail Coffee 250g - Kilimbi,14.0,1.0,forge,2,2,2024,0
2024-02-21,Retail Coffee 250g - Kropp Forge,7.9,1.0,forge,2,2,2024,0
2024-02-21,Savoury Croissant - Meat,12.600000000000001,3.0,forge,2,2,2024,0
2024-02-21,Savoury Croissant - Vegetarian,21.0,5.0,forge,2,2,2024,0
2024-02-21,Seeded Millstone - Large,24.75,5.0,forge,2,2,2024,0
2024-02-21,Seeded Millstone - Small,30.599999999999998,9.0,forge,2,2,2024,0
2024-02-21,Sesame Linseed Sunflower - Large,19.8,4.0,forge,2,2,2024,0
2024-02-21,Sesame Linseed Sunflower - Small,10.2,3.0,forge,2,2,2024,0
2024-02-21,Sourdough Starter - Rye,1.0,1.0,forge,2,2,2024,0
2024-02-21,Sourdough Starter - Wheat,1.0,1.0,forge,2,2,2024,0
2024-02-21,Sourdough Toast - with Butter and Preserves,8.0,2.0,forge,2,2,2024,0
2024-02-21,Sweet Potato and Black Bean Roll,40.5,9.0,forge,2,2,2024,0
2024-02-21,Tart Meat - Slice,31.5,7.0,forge,2,2,2024,0
2024-02-21,Tart Vegetarian - Slice,18.0,4.0,forge,2,2,2024,0
2024-02-21,Vegan Danish,17.0,5.0,forge,2,2,2024,0
2024-02-21,Vegan Flapjack,12.0,4.0,forge,2,2,2024,0
2024-02-21,Vegan Hot X Bun,16.0,8.0,forge,2,2,2024,0
2024-02-21,Vegan Sandwich - Chicken Sweetcorn Rocket,36.0,8.0,forge,2,2,2024,0
2024-02-21,White Peak - Large,22.0,5.0,forge,2,2,2024,0
2024-02-21,White Peak - Small,26.5,10.0,forge,2,2,2024,0
2024-02-21,Yorkshire Brew,10.8,4.0,forge,2,2,2024,0
2024-02-22,Americano,19.6,6.0,forge,3,2,2024,0
2024-02-22,Baguette - Regular,14.700000000000001,7.0,forge,3,2,2024,0
2024-02-22,Batard - Plain,9.45,3.0,forge,3,2,2024,0
2024-02-22,Bear Claw,49.0,14.0,forge,3,2,2024,0
2024-02-22,Biscuits - Peanut Butter 200g,7.9,2.0,forge,3,2,2024,0
2024-02-22,Blondie,19.5,5.0,forge,3,2,2024,0
2024-02-22,Bostock,16.75,5.0,forge,3,2,2024,0
2024-02-22,Brownie,18.0,5.0,forge,3,2,2024,0
2024-02-22,Cappuccino,39.2,11.0,forge,3,2,2024,0
2024-02-22,Cardamom Snurr,25.2,9.0,forge,3,2,2024,0
2024-02-22,Carrier Bag - Large,0.25,1.0,forge,3,2,2024,0
2024-02-22,Cauliflower Bhaji Pasty,14.700000000000001,3.0,forge,3,2,2024,0
2024-02-22,Chai Latte Pot,3.7,1.0,forge,3,2,2024,0
2024-02-22,Ciabatta - Plain,21.700000000000003,7.0,forge,3,2,2024,0
2024-02-22,Cinnamon Swirl,49.0,14.0,forge,3,2,2024,0
2024-02-22,Cookie - Chocolate Chip,16.8,7.0,forge,3,2,2024,0
2024-02-22,Cookie - Dark Chocolate and Rye,8.8,3.0,forge,3,2,2024,0
2024-02-22,Croissant,57.0,20.0,forge,3,2,2024,0
2024-02-22,Danish,12.67,4.0,forge,3,2,2024,0
2024-02-22,Dark Peak,11.8,4.0,forge,3,2,2024,0
2024-02-22,Doughnut - Custard,29.6,8.0,forge,3,2,2024,0
2024-02-22,Doughnut - Jam,18.5,5.0,forge,3,2,2024,0
2024-02-22,Espresso,2.8,1.0,forge,3,2,2024,0
2024-02-22,Fig and Ginger Cake,10.350000000000001,3.0,forge,3,2,2024,0
2024-02-22,Filter coffee,8.399999999999999,3.0,forge,3,2,2024,0
2024-02-22,Fish Sandwich - Tuna Cucumber Onion,31.5,7.0,forge,3,2,2024,0
2024-02-22,Flat White,52.400000000000006,17.0,forge,3,2,2024,0
2024-02-22,Focaccia Pizza - Slice,17.700000000000003,6.0,forge,3,2,2024,0
2024-02-22,Focaccia Plain - Slice,10.6,4.0,forge,3,2,2024,0
2024-02-22,Focaccia Topped,14.010000000000002,5.0,forge,3,2,2024,0
2024-02-22,Fruit Juice - Orange,5.0,2.0,forge,3,2,2024,0
2024-02-22,Honey - Soft Set Honey 340g,14.0,2.0,forge,3,2,2024,0
2024-02-22,Hot Chocolate - Plain,10.5,3.0,forge,3,2,2024,0
